OBJECTID,landcoversEastClassifications,thumbUrl,DownloadThumbPicture,EastOriginalUrl,DownloadOriginalPicture
545,null,https://data.globe.gov/system/photos/2020/06/15/1689332/thumb.jpg,golc_thumb_2020_06_15_1689332,https://data.globe.gov/system/photos/2020/06/15/1689332/original.jpg,golc_2020_06_15_1689332
546,null,https://data.globe.gov/system/photos/2020/06/16/1689344/thumb.jpg,golc_thumb_2020_06_16_1689344,https://data.globe.gov/system/photos/2020/06/16/1689344/original.jpg,golc_2020_06_16_1689344
547,null,https://data.globe.gov/system/photos/2020/06/16/1689408/thumb.jpg,golc_thumb_2020_06_16_1689408,https://data.globe.gov/system/photos/2020/06/16/1689408/original.jpg,golc_2020_06_16_1689408
548,"30% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/25/1722614/thumb.jpg,golc_thumb_2020_06_25_1722614,https://data.globe.gov/system/photos/2020/06/25/1722614/original.jpg,golc_2020_06_25_1722614
549,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 12 (n) [Trees, Loosely Spaced, Deciduous - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691814/thumb.jpg,golc_thumb_2020_06_13_1691814,https://data.globe.gov/system/photos/2020/06/13/1691814/original.jpg,golc_2020_06_13_1691814
550,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691807/thumb.jpg,golc_thumb_2020_06_13_1691807,https://data.globe.gov/system/photos/2020/06/13/1691807/original.jpg,golc_2020_06_13_1691807
551,"10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691827/thumb.jpg,golc_thumb_2020_06_13_1691827,https://data.globe.gov/system/photos/2020/06/13/1691827/original.jpg,golc_2020_06_13_1691827
552,null,https://data.globe.gov/system/photos/2020/06/16/1691112/thumb.jpg,golc_thumb_2020_06_16_1691112,https://data.globe.gov/system/photos/2020/06/16/1691112/original.jpg,golc_2020_06_16_1691112
553,null,https://data.globe.gov/system/photos/2020/06/16/1691118/thumb.jpg,golc_thumb_2020_06_16_1691118,https://data.globe.gov/system/photos/2020/06/16/1691118/original.jpg,golc_2020_06_16_1691118
554,null,https://data.globe.gov/system/photos/2020/06/16/1691124/thumb.jpg,golc_thumb_2020_06_16_1691124,https://data.globe.gov/system/photos/2020/06/16/1691124/original.jpg,golc_2020_06_16_1691124
555,null,rejected,null,rejected,null
556,null,https://data.globe.gov/system/photos/2020/06/16/1691137/thumb.jpg,golc_thumb_2020_06_16_1691137,https://data.globe.gov/system/photos/2020/06/16/1691137/original.jpg,golc_2020_06_16_1691137
557,null,https://data.globe.gov/system/photos/2020/06/16/1691299/thumb.jpg,golc_thumb_2020_06_16_1691299,https://data.globe.gov/system/photos/2020/06/16/1691299/original.jpg,golc_2020_06_16_1691299
558,null,https://data.globe.gov/system/photos/2020/06/16/1691305/thumb.jpg,golc_thumb_2020_06_16_1691305,https://data.globe.gov/system/photos/2020/06/16/1691305/original.jpg,golc_2020_06_16_1691305
559,null,https://data.globe.gov/system/photos/2020/06/16/1691350/thumb.jpg,golc_thumb_2020_06_16_1691350,https://data.globe.gov/system/photos/2020/06/16/1691350/original.jpg,golc_2020_06_16_1691350
560,null,rejected,null,rejected,null
561,null,https://data.globe.gov/system/photos/2020/06/16/1691367/thumb.jpg,golc_thumb_2020_06_16_1691367,https://data.globe.gov/system/photos/2020/06/16/1691367/original.jpg,golc_2020_06_16_1691367
562,null,https://data.globe.gov/system/photos/2020/06/16/1691374/thumb.jpg,golc_thumb_2020_06_16_1691374,https://data.globe.gov/system/photos/2020/06/16/1691374/original.jpg,golc_2020_06_16_1691374
563,null,https://data.globe.gov/system/photos/2020/06/16/1691400/thumb.jpg,golc_thumb_2020_06_16_1691400,https://data.globe.gov/system/photos/2020/06/16/1691400/original.jpg,golc_2020_06_16_1691400
564,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691892/thumb.jpg,golc_thumb_2020_06_13_1691892,https://data.globe.gov/system/photos/2020/06/13/1691892/original.jpg,golc_2020_06_13_1691892
565,null,https://data.globe.gov/system/photos/2020/06/16/1691443/thumb.jpg,golc_thumb_2020_06_16_1691443,https://data.globe.gov/system/photos/2020/06/16/1691443/original.jpg,golc_2020_06_16_1691443
566,"30% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/16/1691718/thumb.jpg,golc_thumb_2020_06_16_1691718,https://data.globe.gov/system/photos/2020/06/16/1691718/original.jpg,golc_2020_06_16_1691718
567,"90% MUC 71 [Open Water, Freshwater]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]",https://data.globe.gov/system/photos/2020/06/16/1691724/thumb.jpg,golc_thumb_2020_06_16_1691724,https://data.globe.gov/system/photos/2020/06/16/1691724/original.jpg,golc_2020_06_16_1691724
568,"80% MUC 71 [Open Water, Freshwater]; 10% MUC 53 [Barren, Bare Rock]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]",https://data.globe.gov/system/photos/2020/06/16/1691730/thumb.jpg,golc_thumb_2020_06_16_1691730,https://data.globe.gov/system/photos/2020/06/16/1691730/original.jpg,golc_2020_06_16_1691730
569,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691880/thumb.jpg,golc_thumb_2020_06_13_1691880,https://data.globe.gov/system/photos/2020/06/13/1691880/original.jpg,golc_2020_06_13_1691880
570,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1691886/thumb.jpg,golc_thumb_2020_06_13_1691886,https://data.globe.gov/system/photos/2020/06/13/1691886/original.jpg,golc_2020_06_13_1691886
571,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692077/thumb.jpg,golc_thumb_2020_06_16_1692077,https://data.globe.gov/system/photos/2020/06/16/1692077/original.jpg,golc_2020_06_16_1692077
572,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/16/1692905/thumb.jpg,golc_thumb_2020_06_16_1692905,https://data.globe.gov/system/photos/2020/06/16/1692905/original.jpg,golc_2020_06_16_1692905
573,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692014/thumb.jpg,golc_thumb_2020_06_16_1692014,https://data.globe.gov/system/photos/2020/06/16/1692014/original.jpg,golc_2020_06_16_1692014
574,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692020/thumb.jpg,golc_thumb_2020_06_16_1692020,https://data.globe.gov/system/photos/2020/06/16/1692020/original.jpg,golc_2020_06_16_1692020
575,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692035/thumb.jpg,golc_thumb_2020_06_16_1692035,https://data.globe.gov/system/photos/2020/06/16/1692035/original.jpg,golc_2020_06_16_1692035
576,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692042/thumb.jpg,golc_thumb_2020_06_16_1692042,https://data.globe.gov/system/photos/2020/06/16/1692042/original.jpg,golc_2020_06_16_1692042
577,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692052/thumb.jpg,golc_thumb_2020_06_16_1692052,https://data.globe.gov/system/photos/2020/06/16/1692052/original.jpg,golc_2020_06_16_1692052
578,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1692063/thumb.jpg,golc_thumb_2020_06_16_1692063,https://data.globe.gov/system/photos/2020/06/16/1692063/original.jpg,golc_2020_06_16_1692063
579,null,https://data.globe.gov/system/photos/2020/06/16/1692179/thumb.jpg,golc_thumb_2020_06_16_1692179,https://data.globe.gov/system/photos/2020/06/16/1692179/original.jpg,golc_2020_06_16_1692179
580,null,https://data.globe.gov/system/photos/2020/06/16/1692197/thumb.jpg,golc_thumb_2020_06_16_1692197,https://data.globe.gov/system/photos/2020/06/16/1692197/original.jpg,golc_2020_06_16_1692197
581,null,https://data.globe.gov/system/photos/2020/06/17/1692221/thumb.jpg,golc_thumb_2020_06_17_1692221,https://data.globe.gov/system/photos/2020/06/17/1692221/original.jpg,golc_2020_06_17_1692221
582,null,https://data.globe.gov/system/photos/2020/06/17/1692227/thumb.jpg,golc_thumb_2020_06_17_1692227,https://data.globe.gov/system/photos/2020/06/17/1692227/original.jpg,golc_2020_06_17_1692227
583,null,https://data.globe.gov/system/photos/2020/06/17/1692235/thumb.jpg,golc_thumb_2020_06_17_1692235,https://data.globe.gov/system/photos/2020/06/17/1692235/original.jpg,golc_2020_06_17_1692235
584,null,https://data.globe.gov/system/photos/2020/06/17/1692256/thumb.jpg,golc_thumb_2020_06_17_1692256,https://data.globe.gov/system/photos/2020/06/17/1692256/original.jpg,golc_2020_06_17_1692256
585,null,https://data.globe.gov/system/photos/2020/06/16/1692294/thumb.jpg,golc_thumb_2020_06_16_1692294,https://data.globe.gov/system/photos/2020/06/16/1692294/original.jpg,golc_2020_06_16_1692294
586,null,https://data.globe.gov/system/photos/2020/06/17/1692331/thumb.jpg,golc_thumb_2020_06_17_1692331,https://data.globe.gov/system/photos/2020/06/17/1692331/original.jpg,golc_2020_06_17_1692331
587,null,https://data.globe.gov/system/photos/2020/06/17/1692337/thumb.jpg,golc_thumb_2020_06_17_1692337,https://data.globe.gov/system/photos/2020/06/17/1692337/original.jpg,golc_2020_06_17_1692337
588,null,https://data.globe.gov/system/photos/2020/06/14/1692350/thumb.jpg,golc_thumb_2020_06_14_1692350,https://data.globe.gov/system/photos/2020/06/14/1692350/original.jpg,golc_2020_06_14_1692350
589,null,https://data.globe.gov/system/photos/2020/06/14/1692357/thumb.jpg,golc_thumb_2020_06_14_1692357,https://data.globe.gov/system/photos/2020/06/14/1692357/original.jpg,golc_2020_06_14_1692357
590,null,https://data.globe.gov/system/photos/2020/06/14/1692363/thumb.jpg,golc_thumb_2020_06_14_1692363,https://data.globe.gov/system/photos/2020/06/14/1692363/original.jpg,golc_2020_06_14_1692363
591,null,https://data.globe.gov/system/photos/2020/06/14/1692637/thumb.jpg,golc_thumb_2020_06_14_1692637,https://data.globe.gov/system/photos/2020/06/14/1692637/original.jpg,golc_2020_06_14_1692637
592,null,https://data.globe.gov/system/photos/2020/06/14/1692374/thumb.jpg,golc_thumb_2020_06_14_1692374,https://data.globe.gov/system/photos/2020/06/14/1692374/original.jpg,golc_2020_06_14_1692374
593,null,https://data.globe.gov/system/photos/2020/06/14/1692464/thumb.jpg,golc_thumb_2020_06_14_1692464,https://data.globe.gov/system/photos/2020/06/14/1692464/original.jpg,golc_2020_06_14_1692464
594,null,https://data.globe.gov/system/photos/2020/06/14/1692473/thumb.jpg,golc_thumb_2020_06_14_1692473,https://data.globe.gov/system/photos/2020/06/14/1692473/original.jpg,golc_2020_06_14_1692473
595,null,https://data.globe.gov/system/photos/2020/06/14/1692482/thumb.jpg,golc_thumb_2020_06_14_1692482,https://data.globe.gov/system/photos/2020/06/14/1692482/original.jpg,golc_2020_06_14_1692482
596,null,https://data.globe.gov/system/photos/2020/06/14/1692571/thumb.jpg,golc_thumb_2020_06_14_1692571,https://data.globe.gov/system/photos/2020/06/14/1692571/original.jpg,golc_2020_06_14_1692571
597,null,rejected,null,rejected,null
598,null,https://data.globe.gov/system/photos/2020/06/14/1692583/thumb.jpg,golc_thumb_2020_06_14_1692583,https://data.globe.gov/system/photos/2020/06/14/1692583/original.jpg,golc_2020_06_14_1692583
599,null,https://data.globe.gov/system/photos/2020/06/14/1692589/thumb.jpg,golc_thumb_2020_06_14_1692589,https://data.globe.gov/system/photos/2020/06/14/1692589/original.jpg,golc_2020_06_14_1692589
600,null,https://data.globe.gov/system/photos/2020/06/14/1692600/thumb.jpg,golc_thumb_2020_06_14_1692600,https://data.globe.gov/system/photos/2020/06/14/1692600/original.jpg,golc_2020_06_14_1692600
601,null,https://data.globe.gov/system/photos/2020/06/14/1692613/thumb.jpg,golc_thumb_2020_06_14_1692613,https://data.globe.gov/system/photos/2020/06/14/1692613/original.jpg,golc_2020_06_14_1692613
602,null,https://data.globe.gov/system/photos/2020/06/14/1692619/thumb.jpg,golc_thumb_2020_06_14_1692619,https://data.globe.gov/system/photos/2020/06/14/1692619/original.jpg,golc_2020_06_14_1692619
603,null,https://data.globe.gov/system/photos/2020/06/14/1692625/thumb.jpg,golc_thumb_2020_06_14_1692625,https://data.globe.gov/system/photos/2020/06/14/1692625/original.jpg,golc_2020_06_14_1692625
604,null,https://data.globe.gov/system/photos/2020/06/14/1692631/thumb.jpg,golc_thumb_2020_06_14_1692631,https://data.globe.gov/system/photos/2020/06/14/1692631/original.jpg,golc_2020_06_14_1692631
605,null,https://data.globe.gov/system/photos/2020/07/14/1757816/thumb.jpg,golc_thumb_2020_07_14_1757816,https://data.globe.gov/system/photos/2020/07/14/1757816/original.jpg,golc_2020_07_14_1757816
606,null,https://data.globe.gov/system/photos/2020/06/17/1692670/thumb.jpg,golc_thumb_2020_06_17_1692670,https://data.globe.gov/system/photos/2020/06/17/1692670/original.jpg,golc_2020_06_17_1692670
607,null,https://data.globe.gov/system/photos/2020/06/16/1692781/thumb.jpg,golc_thumb_2020_06_16_1692781,https://data.globe.gov/system/photos/2020/06/16/1692781/original.jpg,golc_2020_06_16_1692781
608,null,https://data.globe.gov/system/photos/2020/06/16/1692787/thumb.jpg,golc_thumb_2020_06_16_1692787,https://data.globe.gov/system/photos/2020/06/16/1692787/original.jpg,golc_2020_06_16_1692787
609,null,https://data.globe.gov/system/photos/2020/06/16/1692793/thumb.jpg,golc_thumb_2020_06_16_1692793,https://data.globe.gov/system/photos/2020/06/16/1692793/original.jpg,golc_2020_06_16_1692793
610,null,https://data.globe.gov/system/photos/2020/06/16/1692799/thumb.jpg,golc_thumb_2020_06_16_1692799,https://data.globe.gov/system/photos/2020/06/16/1692799/original.jpg,golc_2020_06_16_1692799
611,null,https://data.globe.gov/system/photos/2020/06/16/1692805/thumb.jpg,golc_thumb_2020_06_16_1692805,https://data.globe.gov/system/photos/2020/06/16/1692805/original.jpg,golc_2020_06_16_1692805
612,null,https://data.globe.gov/system/photos/2020/06/16/1692811/thumb.jpg,golc_thumb_2020_06_16_1692811,https://data.globe.gov/system/photos/2020/06/16/1692811/original.jpg,golc_2020_06_16_1692811
613,null,https://data.globe.gov/system/photos/2020/06/16/1692817/thumb.jpg,golc_thumb_2020_06_16_1692817,https://data.globe.gov/system/photos/2020/06/16/1692817/original.jpg,golc_2020_06_16_1692817
614,null,https://data.globe.gov/system/photos/2020/06/17/1692823/thumb.jpg,golc_thumb_2020_06_17_1692823,https://data.globe.gov/system/photos/2020/06/17/1692823/original.jpg,golc_2020_06_17_1692823
615,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/16/1692912/thumb.jpg,golc_thumb_2020_06_16_1692912,https://data.globe.gov/system/photos/2020/06/16/1692912/original.jpg,golc_2020_06_16_1692912
616,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 93 [Urban, Roads and Parking]",rejected,null,rejected,null
617,null,https://data.globe.gov/system/photos/2020/06/13/1692957/thumb.jpg,golc_thumb_2020_06_13_1692957,https://data.globe.gov/system/photos/2020/06/13/1692957/original.jpg,golc_2020_06_13_1692957
618,null,https://data.globe.gov/system/photos/2020/06/13/1692966/thumb.jpg,golc_thumb_2020_06_13_1692966,https://data.globe.gov/system/photos/2020/06/13/1692966/original.jpg,golc_2020_06_13_1692966
619,null,null,null,null,null
620,null,https://data.globe.gov/system/photos/2020/07/13/1782053/thumb.jpg,golc_thumb_2020_07_13_1782053,https://data.globe.gov/system/photos/2020/07/13/1782053/original.jpg,golc_2020_07_13_1782053
621,null,https://data.globe.gov/system/photos/2020/06/14/1692977/thumb.jpg,golc_thumb_2020_06_14_1692977,https://data.globe.gov/system/photos/2020/06/14/1692977/original.jpg,golc_2020_06_14_1692977
622,null,https://data.globe.gov/system/photos/2020/06/14/1692984/thumb.jpg,golc_thumb_2020_06_14_1692984,https://data.globe.gov/system/photos/2020/06/14/1692984/original.jpg,golc_2020_06_14_1692984
623,null,https://data.globe.gov/system/photos/2020/06/14/1692990/thumb.jpg,golc_thumb_2020_06_14_1692990,https://data.globe.gov/system/photos/2020/06/14/1692990/original.jpg,golc_2020_06_14_1692990
624,null,https://data.globe.gov/system/photos/2020/06/16/1692998/thumb.jpg,golc_thumb_2020_06_16_1692998,https://data.globe.gov/system/photos/2020/06/16/1692998/original.jpg,golc_2020_06_16_1692998
625,null,https://data.globe.gov/system/photos/2020/06/16/1693004/thumb.jpg,golc_thumb_2020_06_16_1693004,https://data.globe.gov/system/photos/2020/06/16/1693004/original.jpg,golc_2020_06_16_1693004
626,"60% MUC 93 [Urban, Roads and Parking]; 60% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/06/13/1693147/thumb.jpg,golc_thumb_2020_06_13_1693147,https://data.globe.gov/system/photos/2020/06/13/1693147/original.jpg,golc_2020_06_13_1693147
627,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 56 [Barren, Dirt/Other]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1693153/thumb.jpg,golc_thumb_2020_06_13_1693153,https://data.globe.gov/system/photos/2020/06/13/1693153/original.jpg,golc_2020_06_13_1693153
628,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 56 [Barren, Dirt/Other]; 80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693181/thumb.jpg,golc_thumb_2020_06_13_1693181,https://data.globe.gov/system/photos/2020/06/13/1693181/original.jpg,golc_2020_06_13_1693181
629,"70% MUC 93 [Urban, Roads and Parking]; 60% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693187/thumb.jpg,golc_thumb_2020_06_13_1693187,https://data.globe.gov/system/photos/2020/06/13/1693187/original.jpg,golc_2020_06_13_1693187
630,"90% MUC 93 [Urban, Roads and Parking]; 90% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693199/thumb.jpg,golc_thumb_2020_06_13_1693199,https://data.globe.gov/system/photos/2020/06/13/1693199/original.jpg,golc_2020_06_13_1693199
631,"30% MUC 93 [Urban, Roads and Parking]; 90% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693215/thumb.jpg,golc_thumb_2020_06_13_1693215,https://data.globe.gov/system/photos/2020/06/13/1693215/original.jpg,golc_2020_06_13_1693215
632,"100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1693221/thumb.jpg,golc_thumb_2020_06_13_1693221,https://data.globe.gov/system/photos/2020/06/13/1693221/original.jpg,golc_2020_06_13_1693221
633,"40% MUC 42 [Herbaceous/Grassland, Medium Grass]; 70% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693227/thumb.jpg,golc_thumb_2020_06_13_1693227,https://data.globe.gov/system/photos/2020/06/13/1693227/original.jpg,golc_2020_06_13_1693227
634,"50% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693233/thumb.jpg,golc_thumb_2020_06_13_1693233,https://data.globe.gov/system/photos/2020/06/13/1693233/original.jpg,golc_2020_06_13_1693233
635,"60% MUC 93 [Urban, Roads and Parking]; 80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693239/thumb.jpg,golc_thumb_2020_06_13_1693239,https://data.globe.gov/system/photos/2020/06/13/1693239/original.jpg,golc_2020_06_13_1693239
636,null,https://data.globe.gov/system/photos/2020/06/16/1694111/thumb.jpg,golc_thumb_2020_06_16_1694111,https://data.globe.gov/system/photos/2020/06/16/1694111/original.jpg,golc_2020_06_16_1694111
637,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694164/thumb.jpg,golc_thumb_2020_06_17_1694164,https://data.globe.gov/system/photos/2020/06/17/1694164/original.jpg,golc_2020_06_17_1694164
638,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694170/thumb.jpg,golc_thumb_2020_06_17_1694170,https://data.globe.gov/system/photos/2020/06/17/1694170/original.jpg,golc_2020_06_17_1694170
639,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694176/thumb.jpg,golc_thumb_2020_06_17_1694176,https://data.globe.gov/system/photos/2020/06/17/1694176/original.jpg,golc_2020_06_17_1694176
640,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694182/thumb.jpg,golc_thumb_2020_06_17_1694182,https://data.globe.gov/system/photos/2020/06/17/1694182/original.jpg,golc_2020_06_17_1694182
641,null,https://data.globe.gov/system/photos/2020/06/15/1694325/thumb.jpg,golc_thumb_2020_06_15_1694325,https://data.globe.gov/system/photos/2020/06/15/1694325/original.jpg,golc_2020_06_15_1694325
642,null,https://data.globe.gov/system/photos/2020/06/15/1694331/thumb.jpg,golc_thumb_2020_06_15_1694331,https://data.globe.gov/system/photos/2020/06/15/1694331/original.jpg,golc_2020_06_15_1694331
643,null,https://data.globe.gov/system/photos/2020/06/15/1694348/thumb.jpg,golc_thumb_2020_06_15_1694348,https://data.globe.gov/system/photos/2020/06/15/1694348/original.jpg,golc_2020_06_15_1694348
