OBJECTID,landcoversWestClassifications,thumbUrl,DownloadThumbPicture,WestOriginalUrl,DownloadOriginalPicture
869,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 60% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/15/1761717/thumb.jpg,golc_thumb_2020_07_15_1761717,https://data.globe.gov/system/photos/2020/07/15/1761717/original.jpg,golc_2020_07_15_1761717
870,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/15/1761723/thumb.jpg,golc_thumb_2020_07_15_1761723,https://data.globe.gov/system/photos/2020/07/15/1761723/original.jpg,golc_2020_07_15_1761723
871,"80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 40% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/15/1761783/thumb.jpg,golc_thumb_2020_07_15_1761783,https://data.globe.gov/system/photos/2020/07/15/1761783/original.jpg,golc_2020_07_15_1761783
872,null,https://data.globe.gov/system/photos/2020/07/15/1772583/thumb.jpg,golc_thumb_2020_07_15_1772583,https://data.globe.gov/system/photos/2020/07/15/1772583/original.jpg,golc_2020_07_15_1772583
873,"10% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767360/thumb.jpg,golc_thumb_2020_07_08_1767360,https://data.globe.gov/system/photos/2020/07/08/1767360/original.jpg,golc_2020_07_08_1767360
874,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 50% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767371/thumb.jpg,golc_thumb_2020_07_08_1767371,https://data.globe.gov/system/photos/2020/07/08/1767371/original.jpg,golc_2020_07_08_1767371
875,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767378/thumb.jpg,golc_thumb_2020_07_08_1767378,https://data.globe.gov/system/photos/2020/07/08/1767378/original.jpg,golc_2020_07_08_1767378
876,"10% MUC 94 [Urban, Other]; 90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 02 (n) [Trees, Closely Spaced, Deciduous - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767384/thumb.jpg,golc_thumb_2020_07_08_1767384,https://data.globe.gov/system/photos/2020/07/08/1767384/original.jpg,golc_2020_07_08_1767384
877,"70% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/12/1777113/thumb.jpg,golc_thumb_2020_07_12_1777113,https://data.globe.gov/system/photos/2020/07/12/1777113/original.jpg,golc_2020_07_12_1777113
878,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 20% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777155/thumb.jpg,golc_thumb_2020_07_12_1777155,https://data.globe.gov/system/photos/2020/07/12/1777155/original.jpg,golc_2020_07_12_1777155
879,"30% MUC 94 [Urban, Other]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/12/1777161/thumb.jpg,golc_thumb_2020_07_12_1777161,https://data.globe.gov/system/photos/2020/07/12/1777161/original.jpg,golc_2020_07_12_1777161
880,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 12 (n) [Trees, Loosely Spaced, Deciduous - Needle Leaved]; 10% MUC 02 (n) [Trees, Closely Spaced, Deciduous - Needle Leaved]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777167/thumb.jpg,golc_thumb_2020_07_12_1777167,https://data.globe.gov/system/photos/2020/07/12/1777167/original.jpg,golc_2020_07_12_1777167
881,null,https://data.globe.gov/system/photos/2020/07/20/1779165/thumb.jpg,golc_thumb_2020_07_20_1779165,https://data.globe.gov/system/photos/2020/07/20/1779165/original.jpg,golc_2020_07_20_1779165
882,null,https://data.globe.gov/system/photos/2020/07/20/1779174/thumb.jpg,golc_thumb_2020_07_20_1779174,https://data.globe.gov/system/photos/2020/07/20/1779174/original.jpg,golc_2020_07_20_1779174
883,null,https://data.globe.gov/system/photos/2020/07/20/1781207/thumb.jpg,golc_thumb_2020_07_20_1781207,https://data.globe.gov/system/photos/2020/07/20/1781207/original.jpg,golc_2020_07_20_1781207
884,null,https://data.globe.gov/system/photos/2020/07/21/1781238/thumb.jpg,golc_thumb_2020_07_21_1781238,https://data.globe.gov/system/photos/2020/07/21/1781238/original.jpg,golc_2020_07_21_1781238
885,null,https://data.globe.gov/system/photos/2020/07/21/1781251/thumb.jpg,golc_thumb_2020_07_21_1781251,https://data.globe.gov/system/photos/2020/07/21/1781251/original.jpg,golc_2020_07_21_1781251
886,null,https://data.globe.gov/system/photos/2020/07/21/1781275/thumb.jpg,golc_thumb_2020_07_21_1781275,https://data.globe.gov/system/photos/2020/07/21/1781275/original.jpg,golc_2020_07_21_1781275
887,null,https://data.globe.gov/system/photos/2020/07/21/1781281/thumb.jpg,golc_thumb_2020_07_21_1781281,https://data.globe.gov/system/photos/2020/07/21/1781281/original.jpg,golc_2020_07_21_1781281
888,null,https://data.globe.gov/system/photos/2020/07/21/1781295/thumb.jpg,golc_thumb_2020_07_21_1781295,https://data.globe.gov/system/photos/2020/07/21/1781295/original.jpg,golc_2020_07_21_1781295
889,null,https://data.globe.gov/system/photos/2020/07/21/1781287/thumb.jpg,golc_thumb_2020_07_21_1781287,https://data.globe.gov/system/photos/2020/07/21/1781287/original.jpg,golc_2020_07_21_1781287
890,null,https://data.globe.gov/system/photos/2020/07/21/1781305/thumb.jpg,golc_thumb_2020_07_21_1781305,https://data.globe.gov/system/photos/2020/07/21/1781305/original.jpg,golc_2020_07_21_1781305
891,null,https://data.globe.gov/system/photos/2020/07/21/1781360/thumb.jpg,golc_thumb_2020_07_21_1781360,https://data.globe.gov/system/photos/2020/07/21/1781360/original.jpg,golc_2020_07_21_1781360
892,null,https://data.globe.gov/system/photos/2020/07/21/1781321/thumb.jpg,golc_thumb_2020_07_21_1781321,https://data.globe.gov/system/photos/2020/07/21/1781321/original.jpg,golc_2020_07_21_1781321
893,null,https://data.globe.gov/system/photos/2020/07/21/1781330/thumb.jpg,golc_thumb_2020_07_21_1781330,https://data.globe.gov/system/photos/2020/07/21/1781330/original.jpg,golc_2020_07_21_1781330
894,null,https://data.globe.gov/system/photos/2020/07/21/1781336/thumb.jpg,golc_thumb_2020_07_21_1781336,https://data.globe.gov/system/photos/2020/07/21/1781336/original.jpg,golc_2020_07_21_1781336
895,null,https://data.globe.gov/system/photos/2020/07/21/1781342/thumb.jpg,golc_thumb_2020_07_21_1781342,https://data.globe.gov/system/photos/2020/07/21/1781342/original.jpg,golc_2020_07_21_1781342
896,null,https://data.globe.gov/system/photos/2020/07/21/1781348/thumb.jpg,golc_thumb_2020_07_21_1781348,https://data.globe.gov/system/photos/2020/07/21/1781348/original.jpg,golc_2020_07_21_1781348
897,null,https://data.globe.gov/system/photos/2020/07/21/1781354/thumb.jpg,golc_thumb_2020_07_21_1781354,https://data.globe.gov/system/photos/2020/07/21/1781354/original.jpg,golc_2020_07_21_1781354
898,"50% MUC 93 [Urban, Roads and Parking]; 20% MUC 94 [Urban, Other]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/07/16/1781674/thumb.jpg,golc_thumb_2020_07_16_1781674,https://data.globe.gov/system/photos/2020/07/16/1781674/original.jpg,golc_2020_07_16_1781674
899,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/16/1781680/thumb.jpg,golc_thumb_2020_07_16_1781680,https://data.globe.gov/system/photos/2020/07/16/1781680/original.jpg,golc_2020_07_16_1781680
900,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/16/1781686/thumb.jpg,golc_thumb_2020_07_16_1781686,https://data.globe.gov/system/photos/2020/07/16/1781686/original.jpg,golc_2020_07_16_1781686
901,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 94 [Urban, Other]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/16/1781704/thumb.jpg,golc_thumb_2020_07_16_1781704,https://data.globe.gov/system/photos/2020/07/16/1781704/original.jpg,golc_2020_07_16_1781704
902,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 94 [Urban, Other]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/16/1781740/thumb.jpg,golc_thumb_2020_07_16_1781740,https://data.globe.gov/system/photos/2020/07/16/1781740/original.jpg,golc_2020_07_16_1781740
903,null,https://data.globe.gov/system/photos/2020/07/13/1782049/thumb.jpg,golc_thumb_2020_07_13_1782049,https://data.globe.gov/system/photos/2020/07/13/1782049/original.jpg,golc_2020_07_13_1782049
904,null,null,null,null,null
905,null,null,null,null,null
906,null,null,null,null,null
907,null,https://data.globe.gov/system/photos/2020/07/13/1782077/thumb.jpg,golc_thumb_2020_07_13_1782077,https://data.globe.gov/system/photos/2020/07/13/1782077/original.jpg,golc_2020_07_13_1782077
908,null,https://data.globe.gov/system/photos/2020/07/13/1782083/thumb.jpg,golc_thumb_2020_07_13_1782083,https://data.globe.gov/system/photos/2020/07/13/1782083/original.jpg,golc_2020_07_13_1782083
909,null,https://data.globe.gov/system/photos/2020/07/13/1782088/thumb.jpg,golc_thumb_2020_07_13_1782088,https://data.globe.gov/system/photos/2020/07/13/1782088/original.jpg,golc_2020_07_13_1782088
910,null,null,null,null,null
911,null,null,null,null,null
912,null,https://data.globe.gov/system/photos/2020/07/13/1783121/thumb.jpg,golc_thumb_2020_07_13_1783121,https://data.globe.gov/system/photos/2020/07/13/1783121/original.jpg,golc_2020_07_13_1783121
913,null,https://data.globe.gov/system/photos/2020/07/21/1782710/thumb.jpg,golc_thumb_2020_07_21_1782710,https://data.globe.gov/system/photos/2020/07/21/1782710/original.jpg,golc_2020_07_21_1782710
914,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 60% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/13/1782525/thumb.jpg,golc_thumb_2020_07_13_1782525,https://data.globe.gov/system/photos/2020/07/13/1782525/original.jpg,golc_2020_07_13_1782525
915,"60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782555/thumb.jpg,golc_thumb_2020_07_19_1782555,https://data.globe.gov/system/photos/2020/07/19/1782555/original.jpg,golc_2020_07_19_1782555
916,"70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782561/thumb.jpg,golc_thumb_2020_07_19_1782561,https://data.globe.gov/system/photos/2020/07/19/1782561/original.jpg,golc_2020_07_19_1782561
917,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/19/1782567/thumb.jpg,golc_thumb_2020_07_19_1782567,https://data.globe.gov/system/photos/2020/07/19/1782567/original.jpg,golc_2020_07_19_1782567
918,"80% MUC 91 [Urban, Residential Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/19/1782579/thumb.jpg,golc_thumb_2020_07_19_1782579,https://data.globe.gov/system/photos/2020/07/19/1782579/original.jpg,golc_2020_07_19_1782579
919,"20% MUC 93 [Urban, Roads and Parking]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/19/1782585/thumb.jpg,golc_thumb_2020_07_19_1782585,https://data.globe.gov/system/photos/2020/07/19/1782585/original.jpg,golc_2020_07_19_1782585
920,null,https://data.globe.gov/system/photos/2020/07/21/1782723/thumb.jpg,golc_thumb_2020_07_21_1782723,https://data.globe.gov/system/photos/2020/07/21/1782723/original.jpg,golc_2020_07_21_1782723
921,null,https://data.globe.gov/system/photos/2020/07/21/1782717/thumb.jpg,golc_thumb_2020_07_21_1782717,https://data.globe.gov/system/photos/2020/07/21/1782717/original.jpg,golc_2020_07_21_1782717
922,null,https://data.globe.gov/system/photos/2020/07/21/1782730/thumb.jpg,golc_thumb_2020_07_21_1782730,https://data.globe.gov/system/photos/2020/07/21/1782730/original.jpg,golc_2020_07_21_1782730
923,null,https://data.globe.gov/system/photos/2020/07/21/1782736/thumb.jpg,golc_thumb_2020_07_21_1782736,https://data.globe.gov/system/photos/2020/07/21/1782736/original.jpg,golc_2020_07_21_1782736
924,null,https://data.globe.gov/system/photos/2020/07/21/1782742/thumb.jpg,golc_thumb_2020_07_21_1782742,https://data.globe.gov/system/photos/2020/07/21/1782742/original.jpg,golc_2020_07_21_1782742
925,null,https://data.globe.gov/system/photos/2020/07/21/1782754/thumb.jpg,golc_thumb_2020_07_21_1782754,https://data.globe.gov/system/photos/2020/07/21/1782754/original.jpg,golc_2020_07_21_1782754
926,null,https://data.globe.gov/system/photos/2020/07/21/1782760/thumb.jpg,golc_thumb_2020_07_21_1782760,https://data.globe.gov/system/photos/2020/07/21/1782760/original.jpg,golc_2020_07_21_1782760
927,null,https://data.globe.gov/system/photos/2020/07/21/1782766/thumb.jpg,golc_thumb_2020_07_21_1782766,https://data.globe.gov/system/photos/2020/07/21/1782766/original.jpg,golc_2020_07_21_1782766
928,null,https://data.globe.gov/system/photos/2020/07/21/1782772/thumb.jpg,golc_thumb_2020_07_21_1782772,https://data.globe.gov/system/photos/2020/07/21/1782772/original.jpg,golc_2020_07_21_1782772
929,null,https://data.globe.gov/system/photos/2020/07/21/1782784/thumb.jpg,golc_thumb_2020_07_21_1782784,https://data.globe.gov/system/photos/2020/07/21/1782784/original.jpg,golc_2020_07_21_1782784
930,null,https://data.globe.gov/system/photos/2020/07/21/1782808/thumb.jpg,golc_thumb_2020_07_21_1782808,https://data.globe.gov/system/photos/2020/07/21/1782808/original.jpg,golc_2020_07_21_1782808
931,null,https://data.globe.gov/system/photos/2020/07/21/1782802/thumb.jpg,golc_thumb_2020_07_21_1782802,https://data.globe.gov/system/photos/2020/07/21/1782802/original.jpg,golc_2020_07_21_1782802
932,null,https://data.globe.gov/system/photos/2020/07/21/1782814/thumb.jpg,golc_thumb_2020_07_21_1782814,https://data.globe.gov/system/photos/2020/07/21/1782814/original.jpg,golc_2020_07_21_1782814
933,null,https://data.globe.gov/system/photos/2020/07/21/1782820/thumb.jpg,golc_thumb_2020_07_21_1782820,https://data.globe.gov/system/photos/2020/07/21/1782820/original.jpg,golc_2020_07_21_1782820
934,null,https://data.globe.gov/system/photos/2020/07/21/1782827/thumb.jpg,golc_thumb_2020_07_21_1782827,https://data.globe.gov/system/photos/2020/07/21/1782827/original.jpg,golc_2020_07_21_1782827
935,null,https://data.globe.gov/system/photos/2020/07/13/1783060/thumb.jpg,golc_thumb_2020_07_13_1783060,https://data.globe.gov/system/photos/2020/07/13/1783060/original.jpg,golc_2020_07_13_1783060
936,null,https://data.globe.gov/system/photos/2020/07/13/1783065/thumb.jpg,golc_thumb_2020_07_13_1783065,https://data.globe.gov/system/photos/2020/07/13/1783065/original.jpg,golc_2020_07_13_1783065
937,null,https://data.globe.gov/system/photos/2020/07/13/1783069/thumb.jpg,golc_thumb_2020_07_13_1783069,https://data.globe.gov/system/photos/2020/07/13/1783069/original.jpg,golc_2020_07_13_1783069
938,null,https://data.globe.gov/system/photos/2020/07/14/1783073/thumb.jpg,golc_thumb_2020_07_14_1783073,https://data.globe.gov/system/photos/2020/07/14/1783073/original.jpg,golc_2020_07_14_1783073
939,null,https://data.globe.gov/system/photos/2020/07/14/1783077/thumb.jpg,golc_thumb_2020_07_14_1783077,https://data.globe.gov/system/photos/2020/07/14/1783077/original.jpg,golc_2020_07_14_1783077
940,null,https://data.globe.gov/system/photos/2020/07/14/1783081/thumb.jpg,golc_thumb_2020_07_14_1783081,https://data.globe.gov/system/photos/2020/07/14/1783081/original.jpg,golc_2020_07_14_1783081
941,null,https://data.globe.gov/system/photos/2020/07/14/1783085/thumb.jpg,golc_thumb_2020_07_14_1783085,https://data.globe.gov/system/photos/2020/07/14/1783085/original.jpg,golc_2020_07_14_1783085
942,null,null,null,null,null
943,null,https://data.globe.gov/system/photos/2020/07/14/1783095/thumb.jpg,golc_thumb_2020_07_14_1783095,https://data.globe.gov/system/photos/2020/07/14/1783095/original.jpg,golc_2020_07_14_1783095
944,null,https://data.globe.gov/system/photos/2020/07/14/1783103/thumb.jpg,golc_thumb_2020_07_14_1783103,https://data.globe.gov/system/photos/2020/07/14/1783103/original.jpg,golc_2020_07_14_1783103
945,null,https://data.globe.gov/system/photos/2020/07/21/1783109/thumb.jpg,golc_thumb_2020_07_21_1783109,https://data.globe.gov/system/photos/2020/07/21/1783109/original.jpg,golc_2020_07_21_1783109
946,null,https://data.globe.gov/system/photos/2020/07/21/1783114/thumb.jpg,golc_thumb_2020_07_21_1783114,https://data.globe.gov/system/photos/2020/07/21/1783114/original.jpg,golc_2020_07_21_1783114
947,null,https://data.globe.gov/system/photos/2020/07/23/1803797/thumb.jpg,golc_thumb_2020_07_23_1803797,https://data.globe.gov/system/photos/2020/07/23/1803797/original.jpg,golc_2020_07_23_1803797
948,null,https://data.globe.gov/system/photos/2020/07/03/1733296/thumb.jpg,golc_thumb_2020_07_03_1733296,https://data.globe.gov/system/photos/2020/07/03/1733296/original.jpg,golc_2020_07_03_1733296
949,null,https://data.globe.gov/system/photos/2020/07/03/1733308/thumb.jpg,golc_thumb_2020_07_03_1733308,https://data.globe.gov/system/photos/2020/07/03/1733308/original.jpg,golc_2020_07_03_1733308
950,null,https://data.globe.gov/system/photos/2020/07/03/1733350/thumb.jpg,golc_thumb_2020_07_03_1733350,https://data.globe.gov/system/photos/2020/07/03/1733350/original.jpg,golc_2020_07_03_1733350
951,null,https://data.globe.gov/system/photos/2020/07/03/1733362/thumb.jpg,golc_thumb_2020_07_03_1733362,https://data.globe.gov/system/photos/2020/07/03/1733362/original.jpg,golc_2020_07_03_1733362
952,"10% MUC 94 [Urban, Other]; 20% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/29/1736917/thumb.jpg,golc_thumb_2020_06_29_1736917,https://data.globe.gov/system/photos/2020/06/29/1736917/original.jpg,golc_2020_06_29_1736917
953,"80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/29/1736928/thumb.jpg,golc_thumb_2020_06_29_1736928,https://data.globe.gov/system/photos/2020/06/29/1736928/original.jpg,golc_2020_06_29_1736928
954,"10% MUC 93 [Urban, Roads and Parking]; 90% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/29/1736942/thumb.jpg,golc_thumb_2020_06_29_1736942,https://data.globe.gov/system/photos/2020/06/29/1736942/original.jpg,golc_2020_06_29_1736942
955,null,https://data.globe.gov/system/photos/2020/07/05/1737538/thumb.jpg,golc_thumb_2020_07_05_1737538,https://data.globe.gov/system/photos/2020/07/05/1737538/original.jpg,golc_2020_07_05_1737538
956,null,https://data.globe.gov/system/photos/2020/07/05/1737544/thumb.jpg,golc_thumb_2020_07_05_1737544,https://data.globe.gov/system/photos/2020/07/05/1737544/original.jpg,golc_2020_07_05_1737544
957,null,https://data.globe.gov/system/photos/2020/07/05/1737550/thumb.jpg,golc_thumb_2020_07_05_1737550,https://data.globe.gov/system/photos/2020/07/05/1737550/original.jpg,golc_2020_07_05_1737550
958,null,https://data.globe.gov/system/photos/2020/07/05/1737556/thumb.jpg,golc_thumb_2020_07_05_1737556,https://data.globe.gov/system/photos/2020/07/05/1737556/original.jpg,golc_2020_07_05_1737556
959,null,https://data.globe.gov/system/photos/2020/07/05/1737562/thumb.jpg,golc_thumb_2020_07_05_1737562,https://data.globe.gov/system/photos/2020/07/05/1737562/original.jpg,golc_2020_07_05_1737562
960,null,https://data.globe.gov/system/photos/2020/07/05/1737582/thumb.jpg,golc_thumb_2020_07_05_1737582,https://data.globe.gov/system/photos/2020/07/05/1737582/original.jpg,golc_2020_07_05_1737582
961,null,https://data.globe.gov/system/photos/2020/07/05/1737591/thumb.jpg,golc_thumb_2020_07_05_1737591,https://data.globe.gov/system/photos/2020/07/05/1737591/original.jpg,golc_2020_07_05_1737591
962,null,https://data.globe.gov/system/photos/2020/07/05/1737597/thumb.jpg,golc_thumb_2020_07_05_1737597,https://data.globe.gov/system/photos/2020/07/05/1737597/original.jpg,golc_2020_07_05_1737597
963,null,https://data.globe.gov/system/photos/2020/07/05/1737603/thumb.jpg,golc_thumb_2020_07_05_1737603,https://data.globe.gov/system/photos/2020/07/05/1737603/original.jpg,golc_2020_07_05_1737603
964,null,https://data.globe.gov/system/photos/2020/07/05/1737609/thumb.jpg,golc_thumb_2020_07_05_1737609,https://data.globe.gov/system/photos/2020/07/05/1737609/original.jpg,golc_2020_07_05_1737609
965,null,https://data.globe.gov/system/photos/2020/07/05/1737621/thumb.jpg,golc_thumb_2020_07_05_1737621,https://data.globe.gov/system/photos/2020/07/05/1737621/original.jpg,golc_2020_07_05_1737621
966,null,https://data.globe.gov/system/photos/2020/07/05/1737627/thumb.jpg,golc_thumb_2020_07_05_1737627,https://data.globe.gov/system/photos/2020/07/05/1737627/original.jpg,golc_2020_07_05_1737627
967,null,https://data.globe.gov/system/photos/2020/07/05/1737717/thumb.jpg,golc_thumb_2020_07_05_1737717,https://data.globe.gov/system/photos/2020/07/05/1737717/original.jpg,golc_2020_07_05_1737717
968,null,https://data.globe.gov/system/photos/2020/07/05/1737724/thumb.jpg,golc_thumb_2020_07_05_1737724,https://data.globe.gov/system/photos/2020/07/05/1737724/original.jpg,golc_2020_07_05_1737724
969,null,https://data.globe.gov/system/photos/2020/07/05/1737730/thumb.jpg,golc_thumb_2020_07_05_1737730,https://data.globe.gov/system/photos/2020/07/05/1737730/original.jpg,golc_2020_07_05_1737730
970,null,https://data.globe.gov/system/photos/2020/07/05/1737736/thumb.jpg,golc_thumb_2020_07_05_1737736,https://data.globe.gov/system/photos/2020/07/05/1737736/original.jpg,golc_2020_07_05_1737736
971,null,https://data.globe.gov/system/photos/2020/07/05/1737742/thumb.jpg,golc_thumb_2020_07_05_1737742,https://data.globe.gov/system/photos/2020/07/05/1737742/original.jpg,golc_2020_07_05_1737742
972,null,https://data.globe.gov/system/photos/2020/07/05/1737748/thumb.jpg,golc_thumb_2020_07_05_1737748,https://data.globe.gov/system/photos/2020/07/05/1737748/original.jpg,golc_2020_07_05_1737748
973,null,https://data.globe.gov/system/photos/2020/07/05/1737754/thumb.jpg,golc_thumb_2020_07_05_1737754,https://data.globe.gov/system/photos/2020/07/05/1737754/original.jpg,golc_2020_07_05_1737754
974,null,https://data.globe.gov/system/photos/2020/07/06/1738641/thumb.jpg,golc_thumb_2020_07_06_1738641,https://data.globe.gov/system/photos/2020/07/06/1738641/original.jpg,golc_2020_07_06_1738641
975,null,https://data.globe.gov/system/photos/2020/07/06/1738771/thumb.jpg,golc_thumb_2020_07_06_1738771,https://data.globe.gov/system/photos/2020/07/06/1738771/original.jpg,golc_2020_07_06_1738771
976,null,https://data.globe.gov/system/photos/2020/07/06/1738789/thumb.jpg,golc_thumb_2020_07_06_1738789,https://data.globe.gov/system/photos/2020/07/06/1738789/original.jpg,golc_2020_07_06_1738789
977,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/04/1739439/thumb.jpg,golc_thumb_2020_07_04_1739439,https://data.globe.gov/system/photos/2020/07/04/1739439/original.jpg,golc_2020_07_04_1739439
978,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/04/1739545/thumb.jpg,golc_thumb_2020_07_04_1739545,https://data.globe.gov/system/photos/2020/07/04/1739545/original.jpg,golc_2020_07_04_1739545
979,"100% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/04/1739631/thumb.jpg,golc_thumb_2020_07_04_1739631,https://data.globe.gov/system/photos/2020/07/04/1739631/original.jpg,golc_2020_07_04_1739631
980,null,https://data.globe.gov/system/photos/2020/06/30/1740064/thumb.jpg,golc_thumb_2020_06_30_1740064,https://data.globe.gov/system/photos/2020/06/30/1740064/original.jpg,golc_2020_06_30_1740064
981,null,https://data.globe.gov/system/photos/2020/06/30/1740129/thumb.jpg,golc_thumb_2020_06_30_1740129,https://data.globe.gov/system/photos/2020/06/30/1740129/original.jpg,golc_2020_06_30_1740129
982,null,https://data.globe.gov/system/photos/2020/06/30/1740134/thumb.jpg,golc_thumb_2020_06_30_1740134,https://data.globe.gov/system/photos/2020/06/30/1740134/original.jpg,golc_2020_06_30_1740134
