OBJECTID,landcoversNorthClassifications,thumbUrl,DownloadThumbPicture,NorthOriginalUrl,DownloadOriginalPicture
831,null,https://data.globe.gov/system/photos/2020/07/03/1732937/thumb.jpg,golc_thumb_2020_07_03_1732937,https://data.globe.gov/system/photos/2020/07/03/1732937/original.jpg,golc_2020_07_03_1732937
832,null,https://data.globe.gov/system/photos/2020/07/03/1732949/thumb.jpg,golc_thumb_2020_07_03_1732949,https://data.globe.gov/system/photos/2020/07/03/1732949/original.jpg,golc_2020_07_03_1732949
833,null,https://data.globe.gov/system/photos/2020/07/03/1732970/thumb.jpg,golc_thumb_2020_07_03_1732970,https://data.globe.gov/system/photos/2020/07/03/1732970/original.jpg,golc_2020_07_03_1732970
834,null,https://data.globe.gov/system/photos/2020/07/03/1733009/thumb.jpg,golc_thumb_2020_07_03_1733009,https://data.globe.gov/system/photos/2020/07/03/1733009/original.jpg,golc_2020_07_03_1733009
835,null,https://data.globe.gov/system/photos/2020/07/03/1733025/thumb.jpg,golc_thumb_2020_07_03_1733025,https://data.globe.gov/system/photos/2020/07/03/1733025/original.jpg,golc_2020_07_03_1733025
836,"90% MUC 91 [Urban, Residential Property]; 50% MUC 56 [Barren, Dirt/Other]; 10% MUC 53 [Barren, Bare Rock]; 90% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/02/1749566/thumb.jpg,golc_thumb_2020_07_02_1749566,https://data.globe.gov/system/photos/2020/07/02/1749566/original.jpg,golc_2020_07_02_1749566
837,null,https://data.globe.gov/system/photos/2020/07/14/1757856/thumb.jpg,golc_thumb_2020_07_14_1757856,https://data.globe.gov/system/photos/2020/07/14/1757856/original.jpg,golc_2020_07_14_1757856
838,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1752831/thumb.jpg,golc_thumb_2020_07_12_1752831,https://data.globe.gov/system/photos/2020/07/12/1752831/original.jpg,golc_2020_07_12_1752831
839,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/12/1752850/thumb.jpg,golc_thumb_2020_07_12_1752850,https://data.globe.gov/system/photos/2020/07/12/1752850/original.jpg,golc_2020_07_12_1752850
840,"10% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/12/1752868/thumb.jpg,golc_thumb_2020_07_12_1752868,https://data.globe.gov/system/photos/2020/07/12/1752868/original.jpg,golc_2020_07_12_1752868
841,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/12/1752912/thumb.jpg,golc_thumb_2020_07_12_1752912,https://data.globe.gov/system/photos/2020/07/12/1752912/original.jpg,golc_2020_07_12_1752912
842,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 10% MUC 56 [Barren, Dirt/Other]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/02/1755475/thumb.jpg,golc_thumb_2020_07_02_1755475,https://data.globe.gov/system/photos/2020/07/02/1755475/original.jpg,golc_2020_07_02_1755475
843,null,https://data.globe.gov/system/photos/2020/06/29/1755517/thumb.jpg,golc_thumb_2020_06_29_1755517,https://data.globe.gov/system/photos/2020/06/29/1755517/original.jpg,golc_2020_06_29_1755517
844,null,https://data.globe.gov/system/photos/2020/06/29/1755529/thumb.jpg,golc_thumb_2020_06_29_1755529,https://data.globe.gov/system/photos/2020/06/29/1755529/original.jpg,golc_2020_06_29_1755529
845,null,https://data.globe.gov/system/photos/2020/06/30/1755535/thumb.jpg,golc_thumb_2020_06_30_1755535,https://data.globe.gov/system/photos/2020/06/30/1755535/original.jpg,golc_2020_06_30_1755535
846,null,https://data.globe.gov/system/photos/2020/06/30/1755541/thumb.jpg,golc_thumb_2020_06_30_1755541,https://data.globe.gov/system/photos/2020/06/30/1755541/original.jpg,golc_2020_06_30_1755541
847,null,https://data.globe.gov/system/photos/2020/07/14/1760837/thumb.jpg,golc_thumb_2020_07_14_1760837,https://data.globe.gov/system/photos/2020/07/14/1760837/original.jpg,golc_2020_07_14_1760837
848,null,https://data.globe.gov/system/photos/2020/07/14/1761585/thumb.jpg,golc_thumb_2020_07_14_1761585,https://data.globe.gov/system/photos/2020/07/14/1761585/original.jpg,golc_2020_07_14_1761585
849,null,https://data.globe.gov/system/photos/2020/07/14/1760885/thumb.jpg,golc_thumb_2020_07_14_1760885,https://data.globe.gov/system/photos/2020/07/14/1760885/original.jpg,golc_2020_07_14_1760885
850,null,https://data.globe.gov/system/photos/2020/06/14/1761022/thumb.jpg,golc_thumb_2020_06_14_1761022,https://data.globe.gov/system/photos/2020/06/14/1761022/original.jpg,golc_2020_06_14_1761022
851,"70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/23/1761046/thumb.jpg,golc_thumb_2020_06_23_1761046,https://data.globe.gov/system/photos/2020/06/23/1761046/original.jpg,golc_2020_06_23_1761046
852,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1761064/thumb.jpg,golc_thumb_2020_06_23_1761064,https://data.globe.gov/system/photos/2020/06/23/1761064/original.jpg,golc_2020_06_23_1761064
853,"40% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/24/1761070/thumb.jpg,golc_thumb_2020_06_24_1761070,https://data.globe.gov/system/photos/2020/06/24/1761070/original.jpg,golc_2020_06_24_1761070
854,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/24/1761076/thumb.jpg,golc_thumb_2020_06_24_1761076,https://data.globe.gov/system/photos/2020/06/24/1761076/original.jpg,golc_2020_06_24_1761076
855,"40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761106/thumb.jpg,golc_thumb_2020_07_08_1761106,https://data.globe.gov/system/photos/2020/07/08/1761106/original.jpg,golc_2020_07_08_1761106
856,"60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/14/1761708/thumb.jpg,golc_thumb_2020_07_14_1761708,https://data.globe.gov/system/photos/2020/07/14/1761708/original.jpg,golc_2020_07_14_1761708
857,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 92 [Urban, Commercial Property]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761600/thumb.jpg,golc_thumb_2020_07_08_1761600,https://data.globe.gov/system/photos/2020/07/08/1761600/original.jpg,golc_2020_07_08_1761600
858,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761606/thumb.jpg,golc_thumb_2020_07_08_1761606,https://data.globe.gov/system/photos/2020/07/08/1761606/original.jpg,golc_2020_07_08_1761606
859,"60% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761614/thumb.jpg,golc_thumb_2020_07_08_1761614,https://data.globe.gov/system/photos/2020/07/08/1761614/original.jpg,golc_2020_07_08_1761614
860,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761623/thumb.jpg,golc_thumb_2020_07_08_1761623,https://data.globe.gov/system/photos/2020/07/08/1761623/original.jpg,golc_2020_07_08_1761623
861,"80% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1761631/thumb.jpg,golc_thumb_2020_07_08_1761631,https://data.globe.gov/system/photos/2020/07/08/1761631/original.jpg,golc_2020_07_08_1761631
862,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]; 70% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/07/08/1761637/thumb.jpg,golc_thumb_2020_07_08_1761637,https://data.globe.gov/system/photos/2020/07/08/1761637/original.jpg,golc_2020_07_08_1761637
863,"100% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1775920/thumb.jpg,golc_thumb_2020_07_08_1775920,https://data.globe.gov/system/photos/2020/07/08/1775920/original.jpg,golc_2020_07_08_1775920
864,"70% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1761672/thumb.jpg,golc_thumb_2020_07_08_1761672,https://data.globe.gov/system/photos/2020/07/08/1761672/original.jpg,golc_2020_07_08_1761672
865,"100% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 90% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/14/1761684/thumb.jpg,golc_thumb_2020_07_14_1761684,https://data.globe.gov/system/photos/2020/07/14/1761684/original.jpg,golc_2020_07_14_1761684
866,"80% MUC 91 [Urban, Residential Property]; 10% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/14/1761690/thumb.jpg,golc_thumb_2020_07_14_1761690,https://data.globe.gov/system/photos/2020/07/14/1761690/original.jpg,golc_2020_07_14_1761690
867,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 92 [Urban, Commercial Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/14/1761696/thumb.jpg,golc_thumb_2020_07_14_1761696,https://data.globe.gov/system/photos/2020/07/14/1761696/original.jpg,golc_2020_07_14_1761696
868,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/14/1761702/thumb.jpg,golc_thumb_2020_07_14_1761702,https://data.globe.gov/system/photos/2020/07/14/1761702/original.jpg,golc_2020_07_14_1761702
869,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/15/1761714/thumb.jpg,golc_thumb_2020_07_15_1761714,https://data.globe.gov/system/photos/2020/07/15/1761714/original.jpg,golc_2020_07_15_1761714
870,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 93 [Urban, Roads and Parking]; 60% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/15/1761720/thumb.jpg,golc_thumb_2020_07_15_1761720,https://data.globe.gov/system/photos/2020/07/15/1761720/original.jpg,golc_2020_07_15_1761720
871,"20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/07/15/1761780/thumb.jpg,golc_thumb_2020_07_15_1761780,https://data.globe.gov/system/photos/2020/07/15/1761780/original.jpg,golc_2020_07_15_1761780
872,null,https://data.globe.gov/system/photos/2020/07/15/1772580/thumb.jpg,golc_thumb_2020_07_15_1772580,https://data.globe.gov/system/photos/2020/07/15/1772580/original.jpg,golc_2020_07_15_1772580
873,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767357/thumb.jpg,golc_thumb_2020_07_08_1767357,https://data.globe.gov/system/photos/2020/07/08/1767357/original.jpg,golc_2020_07_08_1767357
874,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767363/thumb.jpg,golc_thumb_2020_07_08_1767363,https://data.globe.gov/system/photos/2020/07/08/1767363/original.jpg,golc_2020_07_08_1767363
875,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767375/thumb.jpg,golc_thumb_2020_07_08_1767375,https://data.globe.gov/system/photos/2020/07/08/1767375/original.jpg,golc_2020_07_08_1767375
876,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 94 [Urban, Other]; 10% MUC 02 (n) [Trees, Closely Spaced, Deciduous - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/08/1767381/thumb.jpg,golc_thumb_2020_07_08_1767381,https://data.globe.gov/system/photos/2020/07/08/1767381/original.jpg,golc_2020_07_08_1767381
877,"10% MUC 91 [Urban, Residential Property]; 80% MUC 93 [Urban, Roads and Parking]; 20% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777110/thumb.jpg,golc_thumb_2020_07_12_1777110,https://data.globe.gov/system/photos/2020/07/12/1777110/original.jpg,golc_2020_07_12_1777110
878,"80% MUC 93 [Urban, Roads and Parking]; 20% MUC 91 [Urban, Residential Property]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777152/thumb.jpg,golc_thumb_2020_07_12_1777152,https://data.globe.gov/system/photos/2020/07/12/1777152/original.jpg,golc_2020_07_12_1777152
879,"20% MUC 94 [Urban, Other]; 10% MUC 93 [Urban, Roads and Parking]; 80% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777158/thumb.jpg,golc_thumb_2020_07_12_1777158,https://data.globe.gov/system/photos/2020/07/12/1777158/original.jpg,golc_2020_07_12_1777158
880,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/12/1777164/thumb.jpg,golc_thumb_2020_07_12_1777164,https://data.globe.gov/system/photos/2020/07/12/1777164/original.jpg,golc_2020_07_12_1777164
881,null,https://data.globe.gov/system/photos/2020/07/20/1779162/thumb.jpg,golc_thumb_2020_07_20_1779162,https://data.globe.gov/system/photos/2020/07/20/1779162/original.jpg,golc_2020_07_20_1779162
882,null,https://data.globe.gov/system/photos/2020/07/20/1779171/thumb.jpg,golc_thumb_2020_07_20_1779171,https://data.globe.gov/system/photos/2020/07/20/1779171/original.jpg,golc_2020_07_20_1779171
883,null,https://data.globe.gov/system/photos/2020/07/20/1781204/thumb.jpg,golc_thumb_2020_07_20_1781204,https://data.globe.gov/system/photos/2020/07/20/1781204/original.jpg,golc_2020_07_20_1781204
884,null,https://data.globe.gov/system/photos/2020/07/21/1781235/thumb.jpg,golc_thumb_2020_07_21_1781235,https://data.globe.gov/system/photos/2020/07/21/1781235/original.jpg,golc_2020_07_21_1781235
885,null,https://data.globe.gov/system/photos/2020/07/21/1781242/thumb.jpg,golc_thumb_2020_07_21_1781242,https://data.globe.gov/system/photos/2020/07/21/1781242/original.jpg,golc_2020_07_21_1781242
886,null,https://data.globe.gov/system/photos/2020/07/21/1781272/thumb.jpg,golc_thumb_2020_07_21_1781272,https://data.globe.gov/system/photos/2020/07/21/1781272/original.jpg,golc_2020_07_21_1781272
887,null,https://data.globe.gov/system/photos/2020/07/21/1781278/thumb.jpg,golc_thumb_2020_07_21_1781278,https://data.globe.gov/system/photos/2020/07/21/1781278/original.jpg,golc_2020_07_21_1781278
888,null,https://data.globe.gov/system/photos/2020/07/21/1781291/thumb.jpg,golc_thumb_2020_07_21_1781291,https://data.globe.gov/system/photos/2020/07/21/1781291/original.jpg,golc_2020_07_21_1781291
889,null,https://data.globe.gov/system/photos/2020/07/21/1781284/thumb.jpg,golc_thumb_2020_07_21_1781284,https://data.globe.gov/system/photos/2020/07/21/1781284/original.jpg,golc_2020_07_21_1781284
890,null,https://data.globe.gov/system/photos/2020/07/21/1781301/thumb.jpg,golc_thumb_2020_07_21_1781301,https://data.globe.gov/system/photos/2020/07/21/1781301/original.jpg,golc_2020_07_21_1781301
891,null,https://data.globe.gov/system/photos/2020/07/21/1781357/thumb.jpg,golc_thumb_2020_07_21_1781357,https://data.globe.gov/system/photos/2020/07/21/1781357/original.jpg,golc_2020_07_21_1781357
892,null,https://data.globe.gov/system/photos/2020/07/21/1781315/thumb.jpg,golc_thumb_2020_07_21_1781315,https://data.globe.gov/system/photos/2020/07/21/1781315/original.jpg,golc_2020_07_21_1781315
893,null,https://data.globe.gov/system/photos/2020/07/21/1781327/thumb.jpg,golc_thumb_2020_07_21_1781327,https://data.globe.gov/system/photos/2020/07/21/1781327/original.jpg,golc_2020_07_21_1781327
894,null,https://data.globe.gov/system/photos/2020/07/21/1781333/thumb.jpg,golc_thumb_2020_07_21_1781333,https://data.globe.gov/system/photos/2020/07/21/1781333/original.jpg,golc_2020_07_21_1781333
895,null,https://data.globe.gov/system/photos/2020/07/21/1781339/thumb.jpg,golc_thumb_2020_07_21_1781339,https://data.globe.gov/system/photos/2020/07/21/1781339/original.jpg,golc_2020_07_21_1781339
896,null,https://data.globe.gov/system/photos/2020/07/21/1781345/thumb.jpg,golc_thumb_2020_07_21_1781345,https://data.globe.gov/system/photos/2020/07/21/1781345/original.jpg,golc_2020_07_21_1781345
897,null,https://data.globe.gov/system/photos/2020/07/21/1781351/thumb.jpg,golc_thumb_2020_07_21_1781351,https://data.globe.gov/system/photos/2020/07/21/1781351/original.jpg,golc_2020_07_21_1781351
898,"80% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/07/16/1781671/thumb.jpg,golc_thumb_2020_07_16_1781671,https://data.globe.gov/system/photos/2020/07/16/1781671/original.jpg,golc_2020_07_16_1781671
899,"80% MUC 93 [Urban, Roads and Parking]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/16/1781677/thumb.jpg,golc_thumb_2020_07_16_1781677,https://data.globe.gov/system/photos/2020/07/16/1781677/original.jpg,golc_2020_07_16_1781677
900,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/16/1781683/thumb.jpg,golc_thumb_2020_07_16_1781683,https://data.globe.gov/system/photos/2020/07/16/1781683/original.jpg,golc_2020_07_16_1781683
901,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 30% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/16/1781701/thumb.jpg,golc_thumb_2020_07_16_1781701,https://data.globe.gov/system/photos/2020/07/16/1781701/original.jpg,golc_2020_07_16_1781701
902,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 94 [Urban, Other]; 10% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/16/1781736/thumb.jpg,golc_thumb_2020_07_16_1781736,https://data.globe.gov/system/photos/2020/07/16/1781736/original.jpg,golc_2020_07_16_1781736
903,null,https://data.globe.gov/system/photos/2020/07/13/1782047/thumb.jpg,golc_thumb_2020_07_13_1782047,https://data.globe.gov/system/photos/2020/07/13/1782047/original.jpg,golc_2020_07_13_1782047
904,null,https://data.globe.gov/system/photos/2020/07/13/1782063/thumb.jpg,golc_thumb_2020_07_13_1782063,https://data.globe.gov/system/photos/2020/07/13/1782063/original.jpg,golc_2020_07_13_1782063
905,null,https://data.globe.gov/system/photos/2020/07/13/1782067/thumb.jpg,golc_thumb_2020_07_13_1782067,https://data.globe.gov/system/photos/2020/07/13/1782067/original.jpg,golc_2020_07_13_1782067
906,null,https://data.globe.gov/system/photos/2020/07/13/1782071/thumb.jpg,golc_thumb_2020_07_13_1782071,https://data.globe.gov/system/photos/2020/07/13/1782071/original.jpg,golc_2020_07_13_1782071
907,null,https://data.globe.gov/system/photos/2020/07/13/1782075/thumb.jpg,golc_thumb_2020_07_13_1782075,https://data.globe.gov/system/photos/2020/07/13/1782075/original.jpg,golc_2020_07_13_1782075
908,null,https://data.globe.gov/system/photos/2020/07/13/1782080/thumb.jpg,golc_thumb_2020_07_13_1782080,https://data.globe.gov/system/photos/2020/07/13/1782080/original.jpg,golc_2020_07_13_1782080
909,null,https://data.globe.gov/system/photos/2020/07/13/1782086/thumb.jpg,golc_thumb_2020_07_13_1782086,https://data.globe.gov/system/photos/2020/07/13/1782086/original.jpg,golc_2020_07_13_1782086
910,null,null,null,null,null
911,null,https://data.globe.gov/system/photos/2020/07/13/1782094/thumb.jpg,golc_thumb_2020_07_13_1782094,https://data.globe.gov/system/photos/2020/07/13/1782094/original.jpg,golc_2020_07_13_1782094
912,null,https://data.globe.gov/system/photos/2020/07/13/1783119/thumb.jpg,golc_thumb_2020_07_13_1783119,https://data.globe.gov/system/photos/2020/07/13/1783119/original.jpg,golc_2020_07_13_1783119
913,null,https://data.globe.gov/system/photos/2020/07/21/1782706/thumb.jpg,golc_thumb_2020_07_21_1782706,https://data.globe.gov/system/photos/2020/07/21/1782706/original.jpg,golc_2020_07_21_1782706
914,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 60% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/07/13/1782522/thumb.jpg,golc_thumb_2020_07_13_1782522,https://data.globe.gov/system/photos/2020/07/13/1782522/original.jpg,golc_2020_07_13_1782522
915,"80% MUC 91 [Urban, Residential Property]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/19/1782552/thumb.jpg,golc_thumb_2020_07_19_1782552,https://data.globe.gov/system/photos/2020/07/19/1782552/original.jpg,golc_2020_07_19_1782552
916,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/19/1782558/thumb.jpg,golc_thumb_2020_07_19_1782558,https://data.globe.gov/system/photos/2020/07/19/1782558/original.jpg,golc_2020_07_19_1782558
917,"80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782564/thumb.jpg,golc_thumb_2020_07_19_1782564,https://data.globe.gov/system/photos/2020/07/19/1782564/original.jpg,golc_2020_07_19_1782564
918,"70% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/19/1782576/thumb.jpg,golc_thumb_2020_07_19_1782576,https://data.globe.gov/system/photos/2020/07/19/1782576/original.jpg,golc_2020_07_19_1782576
919,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/19/1782582/thumb.jpg,golc_thumb_2020_07_19_1782582,https://data.globe.gov/system/photos/2020/07/19/1782582/original.jpg,golc_2020_07_19_1782582
920,null,https://data.globe.gov/system/photos/2020/07/21/1782720/thumb.jpg,golc_thumb_2020_07_21_1782720,https://data.globe.gov/system/photos/2020/07/21/1782720/original.jpg,golc_2020_07_21_1782720
921,null,https://data.globe.gov/system/photos/2020/07/21/1782713/thumb.jpg,golc_thumb_2020_07_21_1782713,https://data.globe.gov/system/photos/2020/07/21/1782713/original.jpg,golc_2020_07_21_1782713
922,null,https://data.globe.gov/system/photos/2020/07/21/1782727/thumb.jpg,golc_thumb_2020_07_21_1782727,https://data.globe.gov/system/photos/2020/07/21/1782727/original.jpg,golc_2020_07_21_1782727
